Institute,Academic Program Name,Quota,Seat Type,Gender,Opening Rank,Closing Rank,Year,Round
"NIT, Jalandhar",Bio Technology ,AI,ST,Gender-Neutral,190104,216787,2021,1
"NIT, Jalandhar",Bio Technology ,AI,ST,Female-only ,261886,261886,2021,1
"NIT, Jalandhar",Bio Technology ,HS,OPEN,Gender-Neutral,91584,220630,2021,1
"NIT, Jalandhar",Bio Technology ,HS,OPEN,Female-only ,82147,82147,2021,1
"NIT, Jalandhar",Bio Technology ,HS,EWS,Gender-Neutral,289905,339544,2021,1
"NIT, Jalandhar",Bio Technology ,HS,OBC-NCL,Gender-Neutral,221871,221871,2021,1
"NIT, Jalandhar",Bio Technology ,HS,OBC-NCL,Female-only ,284407,284407,2021,1
"NIT, Jalandhar",Bio Technology ,HS,SC,Gender-Neutral,291406,294123,2021,1
"NIT, Jalandhar",Bio Technology ,HS,SC,Female-only ,299953,299953,2021,1
"NIT, Jalandhar",Bio Technology ,OS,OPEN,Gender-Neutral,48041,55745,2021,1
"NIT, Jalandhar",Bio Technology ,OS,OPEN,Female-only ,50115,61878,2021,1
"NIT, Jalandhar",Bio Technology ,OS,EWS,Gender-Neutral,58127,58285,2021,1
"NIT, Jalandhar",Bio Technology ,OS,EWS,Female-only ,68164,68164,2021,1
"NIT, Jalandhar",Bio Technology ,OS,OBC-NCL,Gender-Neutral,57198,61249,2021,1
"NIT, Jalandhar",Bio Technology ,OS,OBC-NCL,Female-only ,79628,79628,2021,1
"NIT, Jalandhar",Bio Technology ,OS,SC,Gender-Neutral,151615,172318,2021,1
"NIT, Jalandhar",Bio Technology ,OS,ST,Gender-Neutral,237029,240297,2021,1
"NIT, Jalandhar",Bio Technology ,OS,ST,Female-only ,293492,293492,2021,1
"NIT, Jalandhar",Chemical Engg. ,AI,ST,Gender-Neutral,188949,223279,2021,1
"NIT, Jalandhar",Chemical Engg. ,AI,ST,Female-only ,211089,211089,2021,1
"NIT, Jalandhar",Chemical Engg. ,HS,OPEN,Gender-Neutral,45772,79698,2021,1
"NIT, Jalandhar",Chemical Engg. ,HS,EWS,Gender-Neutral,86803,98090,2021,1
"NIT, Jalandhar",Chemical Engg. ,HS,EWS,Female-only ,90539,90539,2021,1
"NIT, Jalandhar",Chemical Engg. ,HS,OBC-NCL,Gender-Neutral,193126,193126,2021,1
"NIT, Jalandhar",Chemical Engg. ,OS,OPEN,Gender-Neutral,33673,39210,2021,1
"NIT, Jalandhar",Chemical Engg. ,OS,OPEN,Female-only ,42515,49760,2021,1
"NIT, Jalandhar",Chemical Engg. ,OS,EWS,Gender-Neutral,41624,43858,2021,1
"NIT, Jalandhar",Chemical Engg. ,OS,EWS,Female-only ,65145,65145,2021,1
"NIT, Jalandhar",Chemical Engg. ,OS,OBC-NCL,Gender-Neutral,45965,47228,2021,1
"NIT, Jalandhar",Chemical Engg. ,OS,OBC-NCL,Female-only ,63205,63205,2021,1
"NIT, Jalandhar",Chemical Engg. ,OS,SC,Gender-Neutral,115427,140258,2021,1
"NIT, Jalandhar",Chemical Engg. ,OS,ST,Gender-Neutral,225052,229319,2021,1
"NIT, Jalandhar",Chemical Engg. ,OS,ST,Female-only ,244895,244895,2021,1
"NIT, Jalandhar",Civil Engg. ,AI,ST,Gender-Neutral,120768,132307,2021,1
"NIT, Jalandhar",Civil Engg. ,AI,ST,Female-only ,182423,182423,2021,1
"NIT, Jalandhar",Civil Engg. ,HS,OPEN,Gender-Neutral,56773,68890,2021,1
"NIT, Jalandhar",Civil Engg. ,HS,OPEN,Female-only ,66878,69097,2021,1
"NIT, Jalandhar",Civil Engg. ,HS,EWS,Gender-Neutral,104913,104913,2021,1
"NIT, Jalandhar",Civil Engg. ,HS,EWS,Female-only ,126893,159193,2021,1
"NIT, Jalandhar",Civil Engg. ,HS,OBC-NCL,Gender-Neutral,202848,202848,2021,1
"NIT, Jalandhar",Civil Engg. ,HS,SC,Gender-Neutral,214931,214931,2021,1
"NIT, Jalandhar",Civil Engg. ,OS,OPEN,Gender-Neutral,35415,41698,2021,1
"NIT, Jalandhar",Civil Engg. ,OS,OPEN,Female-only ,54831,56026,2021,1
"NIT, Jalandhar",Civil Engg. ,OS,EWS,Gender-Neutral,41873,42480,2021,1
"NIT, Jalandhar",Civil Engg. ,OS,EWS,Female-only ,67108,67108,2021,1
"NIT, Jalandhar",Civil Engg. ,OS,OBC-NCL,Gender-Neutral,43777,44689,2021,1
"NIT, Jalandhar",Civil Engg. ,OS,OBC-NCL,Female-only ,69918,69918,2021,1
"NIT, Jalandhar",Civil Engg. ,OS,SC,Gender-Neutral,128588,128588,2021,1
"NIT, Jalandhar",Civil Engg. ,OS,ST,Gender-Neutral,158752,166050,2021,1
"NIT, Jalandhar",Civil Engg. ,OS,ST,Female-only ,188807,188807,2021,1
"NIT, Jalandhar",Computer Science and Engg. ,HS,OPEN,Gender-Neutral,10086,12757,2021,1
"NIT, Jalandhar",Computer Science and Engg. ,HS,OPEN,Female-only ,12368,12368,2021,1
"NIT, Jalandhar",Computer Science and Engg. ,HS,OBC-NCL,Gender-Neutral,17865,17865,2021,1
"NIT, Jalandhar",Computer Science and Engg. ,HS,SC,Gender-Neutral,74700,74700,2021,1
"NIT, Jalandhar",Computer Science and Engg. ,OS,OPEN,Gender-Neutral,5540,10011,2021,1
"NIT, Jalandhar",Computer Science and Engg. ,OS,OPEN,Female-only ,13703,13703,2021,1
"NIT, Jalandhar",Computer Science and Engg. ,OS,EWS,Gender-Neutral,10226,10458,2021,1
"NIT, Jalandhar",Computer Science and Engg. ,OS,EWS,Female-only ,18554,18554,2021,1
"NIT, Jalandhar",Computer Science and Engg. ,OS,OBC-NCL,Gender-Neutral,14178,14533,2021,1
"NIT, Jalandhar",Computer Science and Engg. ,OS,OBC-NCL,Female-only ,21444,21444,2021,1
"NIT, Jalandhar",Computer Science and Engg. ,OS,SC,Gender-Neutral,60612,65643,2021,1
"NIT, Jalandhar",Computer Science and Engg. ,OS,ST,Gender-Neutral,75722,75722,2021,1
"NIT, Jalandhar",Electrical Engg. ,AI,ST,Gender-Neutral,131429,152066,2021,1
"NIT, Jalandhar",Electrical Engg. ,AI,ST,Female-only ,188313,188313,2021,1
"NIT, Jalandhar",Electrical Engg. ,HS,OPEN,Gender-Neutral,26439,28653,2021,1
"NIT, Jalandhar",Electrical Engg. ,HS,OPEN,Female-only ,27000,27000,2021,1
"NIT, Jalandhar",Electrical Engg. ,HS,OBC-NCL,Female-only ,123578,123578,2021,1
"NIT, Jalandhar",Electrical Engg. ,HS,SC,Gender-Neutral,169098,169098,2021,1
"NIT, Jalandhar",Electrical Engg. ,OS,OPEN,Gender-Neutral,22267,23532,2021,1
"NIT, Jalandhar",Electrical Engg. ,OS,OPEN,Female-only ,29217,32355,2021,1
"NIT, Jalandhar",Electrical Engg. ,OS,OPEN (PwD),Gender-Neutral,483740,483740,2021,1
"NIT, Jalandhar",Electrical Engg. ,OS,EWS,Gender-Neutral,23948,24031,2021,1
"NIT, Jalandhar",Electrical Engg. ,OS,EWS,Female-only ,40999,40999,2021,1
"NIT, Jalandhar",Electrical Engg. ,OS,OBC-NCL,Gender-Neutral,29512,30116,2021,1
"NIT, Jalandhar",Electrical Engg. ,OS,OBC-NCL,Female-only ,53362,53362,2021,1
"NIT, Jalandhar",Electrical Engg. ,OS,ST,Gender-Neutral,157408,166617,2021,1
"NIT, Jalandhar",Electronics and Communication Engg. ,AI,ST,Gender-Neutral,107040,127015,2021,1
"NIT, Jalandhar",Electronics and Communication Engg. ,HS,OPEN,Gender-Neutral,18475,20893,2021,1
"NIT, Jalandhar",Electronics and Communication Engg. ,HS,EWS,Gender-Neutral,24204,24204,2021,1
"NIT, Jalandhar",Electronics and Communication Engg. ,OS,OPEN,Gender-Neutral,12810,14991,2021,1
"NIT, Jalandhar",Electronics and Communication Engg. ,OS,OPEN,Female-only ,20990,23073,2021,1
"NIT, Jalandhar",Electronics and Communication Engg. ,OS,EWS,Gender-Neutral,15922,15922,2021,1
"NIT, Jalandhar",Electronics and Communication Engg. ,OS,OBC-NCL,Gender-Neutral,18503,21958,2021,1
"NIT, Jalandhar",Electronics and Communication Engg. ,OS,ST,Gender-Neutral,131668,141992,2021,1
"NIT, Jalandhar",Industrial and Production Engg. ,AI,ST,Gender-Neutral,200073,253736,2021,1
"NIT, Jalandhar",Industrial and Production Engg. ,AI,ST,Female-only ,268059,268059,2021,1
"NIT, Jalandhar",Industrial and Production Engg. ,HS,OPEN,Gender-Neutral,84727,127476,2021,1
"NIT, Jalandhar",Industrial and Production Engg. ,HS,OPEN,Female-only ,90306,129847,2021,1
"NIT, Jalandhar",Industrial and Production Engg. ,HS,EWS,Gender-Neutral,134721,166745,2021,1
"NIT, Jalandhar",Industrial and Production Engg. ,HS,SC,Gender-Neutral,264344,264344,2021,1
"NIT, Jalandhar",Industrial and Production Engg. ,HS,SC,Female-only ,224025,224025,2021,1
"NIT, Jalandhar",Industrial and Production Engg. ,OS,OPEN,Gender-Neutral,31883,50717,2021,1
"NIT, Jalandhar",Industrial and Production Engg. ,OS,OPEN,Female-only ,57922,67640,2021,1
"NIT, Jalandhar",Industrial and Production Engg. ,OS,EWS,Gender-Neutral,51664,52918,2021,1
"NIT, Jalandhar",Industrial and Production Engg. ,OS,EWS,Female-only ,73853,73853,2021,1
"NIT, Jalandhar",Industrial and Production Engg. ,OS,OBC-NCL,Gender-Neutral,51544,54792,2021,1
"NIT, Jalandhar",Industrial and Production Engg. ,OS,OBC-NCL,Female-only ,79485,82667,2021,1
"NIT, Jalandhar",Industrial and Production Engg. ,OS,SC,Gender-Neutral,139836,162097,2021,1
"NIT, Jalandhar",Industrial and Production Engg. ,OS,ST,Gender-Neutral,253828,264003,2021,1
"NIT, Jalandhar",Industrial and Production Engg. ,OS,ST,Female-only ,313394,313394,2021,1
"NIT, Jalandhar",Information Technology ,AI,ST,Gender-Neutral,110877,110877,2021,1
"NIT, Jalandhar",Information Technology ,AI,ST,Female-only ,132038,132038,2021,1
"NIT, Jalandhar",Information Technology ,HS,OPEN,Gender-Neutral,16408,17716,2021,1
"NIT, Jalandhar",Information Technology ,HS,OPEN,Female-only ,21111,21111,2021,1
"NIT, Jalandhar",Information Technology ,HS,SC,Gender-Neutral,99492,99492,2021,1
"NIT, Jalandhar",Information Technology ,OS,OPEN,Gender-Neutral,11345,12023,2021,1
"NIT, Jalandhar",Information Technology ,OS,OPEN,Female-only ,14876,18569,2021,1
"NIT, Jalandhar",Information Technology ,OS,EWS,Gender-Neutral,12552,13419,2021,1
"NIT, Jalandhar",Information Technology ,OS,EWS,Female-only ,22968,23505,2021,1
"NIT, Jalandhar",Information Technology ,OS,OBC-NCL,Gender-Neutral,16148,16884,2021,1
"NIT, Jalandhar",Information Technology ,OS,SC,Gender-Neutral,65947,73371,2021,1
"NIT, Jalandhar",Information Technology ,OS,ST,Gender-Neutral,118279,120006,2021,1
"NIT, Jalandhar",Instrumentation and Control Engg. ,AI,ST,Gender-Neutral,183451,199159,2021,1
"NIT, Jalandhar",Instrumentation and Control Engg. ,AI,ST,Female-only ,280894,280894,2021,1
"NIT, Jalandhar",Instrumentation and Control Engg. ,HS,OPEN,Gender-Neutral,32800,47108,2021,1
"NIT, Jalandhar",Instrumentation and Control Engg. ,HS,OPEN,Female-only ,28842,28842,2021,1
"NIT, Jalandhar",Instrumentation and Control Engg. ,HS,SC,Gender-Neutral,165488,165488,2021,1
"NIT, Jalandhar",Instrumentation and Control Engg. ,OS,OPEN,Gender-Neutral,31027,33728,2021,1
"NIT, Jalandhar",Instrumentation and Control Engg. ,OS,OPEN,Female-only ,40864,41149,2021,1
"NIT, Jalandhar",Instrumentation and Control Engg. ,OS,EWS,Gender-Neutral,35511,35952,2021,1
"NIT, Jalandhar",Instrumentation and Control Engg. ,OS,EWS,Female-only ,50083,50083,2021,1
"NIT, Jalandhar",Instrumentation and Control Engg. ,OS,OBC-NCL,Gender-Neutral,35236,35236,2021,1
"NIT, Jalandhar",Instrumentation and Control Engg. ,OS,SC,Gender-Neutral,113586,113586,2021,1
"NIT, Jalandhar",Instrumentation and Control Engg. ,OS,SC,Female-only ,174761,189515,2021,1
"NIT, Jalandhar",Instrumentation and Control Engg. ,OS,ST,Gender-Neutral,215517,225907,2021,1
"NIT, Jalandhar",Mechanical Engg. ,AI,ST,Gender-Neutral,147078,170897,2021,1
"NIT, Jalandhar",Mechanical Engg. ,AI,ST,Female-only ,201502,201502,2021,1
"NIT, Jalandhar",Mechanical Engg. ,HS,OPEN,Gender-Neutral,37411,43608,2021,1
"NIT, Jalandhar",Mechanical Engg. ,HS,OPEN,Female-only ,65963,65963,2021,1
"NIT, Jalandhar",Mechanical Engg. ,HS,EWS,Gender-Neutral,48309,48309,2021,1
"NIT, Jalandhar",Mechanical Engg. ,HS,OBC-NCL,Gender-Neutral,113957,113957,2021,1
"NIT, Jalandhar",Mechanical Engg. ,HS,SC,Gender-Neutral,199291,199291,2021,1
"NIT, Jalandhar",Mechanical Engg. ,OS,OPEN,Gender-Neutral,25465,31242,2021,1
"NIT, Jalandhar",Mechanical Engg. ,OS,OPEN,Female-only ,45247,47027,2021,1
"NIT, Jalandhar",Mechanical Engg. ,OS,EWS,Gender-Neutral,31457,34387,2021,1
"NIT, Jalandhar",Mechanical Engg. ,OS,EWS,Female-only ,57944,57944,2021,1
"NIT, Jalandhar",Mechanical Engg. ,OS,OBC-NCL,Gender-Neutral,34367,40323,2021,1
"NIT, Jalandhar",Mechanical Engg. ,OS,SC,Gender-Neutral,118570,126403,2021,1
"NIT, Jalandhar",Mechanical Engg. ,OS,SC,Female-only ,160825,160825,2021,1
"NIT, Jalandhar",Mechanical Engg. ,OS,ST,Gender-Neutral,179776,189735,2021,1
"NIT, Jalandhar",Mechanical Engg. ,OS,ST,Female-only ,239489,239489,2021,1
"NIT, Jalandhar",Textile Technology ,AI,ST,Gender-Neutral,201193,249666,2021,1
"NIT, Jalandhar",Textile Technology ,HS,OPEN,Gender-Neutral,127877,316036,2021,1
"NIT, Jalandhar",Textile Technology ,HS,OPEN,Female-only ,141287,221562,2021,1
"NIT, Jalandhar",Textile Technology ,HS,OBC-NCL,Gender-Neutral,332487,332567,2021,1
"NIT, Jalandhar",Textile Technology ,HS,SC,Gender-Neutral,320919,389537,2021,1
"NIT, Jalandhar",Textile Technology ,HS,SC,Female-only ,368263,368263,2021,1
"NIT, Jalandhar",Textile Technology ,OS,OPEN,Gender-Neutral,50208,58243,2021,1
"NIT, Jalandhar",Textile Technology ,OS,OPEN,Female-only ,54668,63719,2021,1
"NIT, Jalandhar",Textile Technology ,OS,EWS,Gender-Neutral,58656,60219,2021,1
"NIT, Jalandhar",Textile Technology ,OS,EWS,Female-only ,82968,82968,2021,1
"NIT, Jalandhar",Textile Technology ,OS,OBC-NCL,Gender-Neutral,58789,66837,2021,1
"NIT, Jalandhar",Textile Technology ,OS,OBC-NCL,Female-only ,88380,98732,2021,1
"NIT, Jalandhar",Textile Technology ,OS,SC,Gender-Neutral,174450,174995,2021,1
"NIT, Jalandhar",Textile Technology ,OS,ST,Gender-Neutral,254795,261675,2021,1
NIT Jaipur,"Arch.   (5 Years, Bachelor of Arch. )",HS,OPEN,Gender-Neutral,827,827,2021,1
NIT Jaipur,"Arch.   (5 Years, Bachelor of Arch. )",HS,OBC-NCL,Gender-Neutral,3581,3581,2021,1
NIT Jaipur,"Arch.   (5 Years, Bachelor of Arch. )",HS,SC,Gender-Neutral,22585,22585,2021,1
NIT Jaipur,"Arch.   (5 Years, Bachelor of Arch. )",HS,ST,Gender-Neutral,18840,18840,2021,1
NIT Jaipur,"Arch.   (5 Years, Bachelor of Arch. )",OS,OPEN,Gender-Neutral,547,865,2021,1
NIT Jaipur,"Arch.   (5 Years, Bachelor of Arch. )",OS,OPEN,Female-only ,607,607,2021,1
NIT Jaipur,"Arch.   (5 Years, Bachelor of Arch. )",OS,EWS,Gender-Neutral,2971,2971,2021,1
NIT Jaipur,"Arch.   (5 Years, Bachelor of Arch. )",OS,OBC-NCL,Female-only ,1864,1864,2021,1
NIT Jaipur,"Arch.   (5 Years, Bachelor of Arch. )",OS,SC,Gender-Neutral,4612,4612,2021,1
NIT Jaipur,Chemical Engg. ,HS,OPEN,Gender-Neutral,25720,27175,2021,1
NIT Jaipur,Chemical Engg. ,HS,EWS,Gender-Neutral,27518,31335,2021,1
NIT Jaipur,Chemical Engg. ,HS,EWS,Female-only ,44585,44585,2021,1
NIT Jaipur,Chemical Engg. ,HS,OBC-NCL,Gender-Neutral,30337,30337,2021,1
NIT Jaipur,Chemical Engg. ,HS,OBC-NCL,Female-only ,60979,60979,2021,1
NIT Jaipur,Chemical Engg. ,HS,SC,Female-only ,118634,118634,2021,1
NIT Jaipur,Chemical Engg. ,OS,OPEN,Gender-Neutral,19598,23844,2021,1
NIT Jaipur,Chemical Engg. ,OS,OPEN,Female-only ,33468,33468,2021,1
NIT Jaipur,Chemical Engg. ,OS,EWS,Gender-Neutral,24818,26012,2021,1
NIT Jaipur,Chemical Engg. ,OS,OBC-NCL,Gender-Neutral,33281,35709,2021,1
NIT Jaipur,Chemical Engg. ,OS,SC,Gender-Neutral,115976,120544,2021,1
NIT Jaipur,Chemical Engg. ,OS,ST,Gender-Neutral,175974,202899,2021,1
NIT Jaipur,Chemical Engg. ,OS,ST,Female-only ,219800,219800,2021,1
NIT Jaipur,Civil Engg. ,HS,OPEN,Gender-Neutral,19746,19746,2021,1
NIT Jaipur,Civil Engg. ,HS,OBC-NCL,Gender-Neutral,20030,20030,2021,1
NIT Jaipur,Civil Engg. ,OS,OPEN,Gender-Neutral,24006,26168,2021,1
NIT Jaipur,Civil Engg. ,OS,OPEN,Female-only ,34014,43151,2021,1
NIT Jaipur,Civil Engg. ,OS,EWS,Gender-Neutral,27670,27670,2021,1
NIT Jaipur,Civil Engg. ,OS,EWS,Female-only ,45997,45997,2021,1
NIT Jaipur,Civil Engg. ,OS,OBC-NCL,Gender-Neutral,28926,36809,2021,1
NIT Jaipur,Civil Engg. ,OS,OBC-NCL,Female-only ,63512,63512,2021,1
NIT Jaipur,Civil Engg. ,OS,SC,Gender-Neutral,100579,102930,2021,1
NIT Jaipur,Computer Science and Engg. ,HS,OPEN,Gender-Neutral,2806,2806,2021,1
NIT Jaipur,Computer Science and Engg. ,OS,OPEN,Gender-Neutral,1822,2625,2021,1
NIT Jaipur,Computer Science and Engg. ,OS,OPEN (PwD),Female-only ,202513,202513,2021,1
NIT Jaipur,Computer Science and Engg. ,OS,EWS,Gender-Neutral,3740,3740,2021,1
NIT Jaipur,Computer Science and Engg. ,OS,OBC-NCL,Gender-Neutral,5786,5786,2021,1
NIT Jaipur,Computer Science and Engg. ,OS,OBC-NCL,Female-only ,12110,15022,2021,1
NIT Jaipur,Electrical Engg. ,HS,OPEN,Gender-Neutral,12160,13622,2021,1
NIT Jaipur,Electrical Engg. ,HS,EWS,Gender-Neutral,15299,15444,2021,1
NIT Jaipur,Electrical Engg. ,HS,OBC-NCL,Gender-Neutral,16349,16349,2021,1
NIT Jaipur,Electrical Engg. ,OS,OPEN,Gender-Neutral,12888,14664,2021,1
NIT Jaipur,Electrical Engg. ,OS,OPEN,Female-only ,15977,15977,2021,1
NIT Jaipur,Electrical Engg. ,OS,EWS,Gender-Neutral,17030,17030,2021,1
NIT Jaipur,Electrical Engg. ,OS,OBC-NCL,Gender-Neutral,21622,21799,2021,1
NIT Jaipur,Electronics and Communication Engg. ,HS,OPEN,Gender-Neutral,5523,5542,2021,1
NIT Jaipur,Electronics and Communication Engg. ,HS,EWS,Gender-Neutral,10042,11186,2021,1
NIT Jaipur,Electronics and Communication Engg. ,HS,OBC-NCL,Gender-Neutral,15900,15900,2021,1
NIT Jaipur,Electronics and Communication Engg. ,HS,OBC-NCL,Female-only ,30466,30466,2021,1
NIT Jaipur,Electronics and Communication Engg. ,HS,SC,Gender-Neutral,74410,74410,2021,1
NIT Jaipur,Electronics and Communication Engg. ,OS,OPEN,Gender-Neutral,7014,10154,2021,1
NIT Jaipur,Electronics and Communication Engg. ,OS,EWS,Gender-Neutral,11264,11264,2021,1
NIT Jaipur,Electronics and Communication Engg. ,OS,OBC-NCL,Gender-Neutral,15253,16379,2021,1
NIT Jaipur,Electronics and Communication Engg. ,OS,SC,Female-only ,97716,97716,2021,1
NIT Jaipur,Mechanical Engg. ,HS,OPEN,Gender-Neutral,15394,20053,2021,1
NIT Jaipur,Mechanical Engg. ,HS,EWS,Gender-Neutral,24241,25177,2021,1
NIT Jaipur,Mechanical Engg. ,HS,EWS,Female-only ,51578,51578,2021,1
NIT Jaipur,Mechanical Engg. ,HS,OBC-NCL,Gender-Neutral,21518,29181,2021,1
NIT Jaipur,Mechanical Engg. ,OS,OPEN,Gender-Neutral,13608,19745,2021,1
NIT Jaipur,Mechanical Engg. ,OS,OPEN,Female-only ,33829,33829,2021,1
NIT Jaipur,Mechanical Engg. ,OS,EWS,Gender-Neutral,21086,21086,2021,1
NIT Jaipur,Mechanical Engg. ,OS,EWS,Female-only ,41213,41213,2021,1
NIT Jaipur,Mechanical Engg. ,OS,OBC-NCL,Gender-Neutral,27408,30594,2021,1
NIT Jaipur,Mechanical Engg. ,OS,SC,Gender-Neutral,89834,89834,2021,1
NIT Jaipur,Mechanical Engg. ,OS,ST,Gender-Neutral,126717,126717,2021,1
NIT Jaipur,Metallurgical and Materials Engg. ,HS,OPEN,Gender-Neutral,33903,40912,2021,1
NIT Jaipur,Metallurgical and Materials Engg. ,HS,EWS,Gender-Neutral,42954,45779,2021,1
NIT Jaipur,Metallurgical and Materials Engg. ,HS,EWS,Female-only ,57827,58499,2021,1
NIT Jaipur,Metallurgical and Materials Engg. ,HS,OBC-NCL,Gender-Neutral,46033,49753,2021,1
NIT Jaipur,Metallurgical and Materials Engg. ,HS,OBC-NCL,Female-only ,72155,72155,2021,1
NIT Jaipur,Metallurgical and Materials Engg. ,HS,ST,Gender-Neutral,189072,189072,2021,1
NIT Jaipur,Metallurgical and Materials Engg. ,HS,ST,Female-only ,222492,222492,2021,1
NIT Jaipur,Metallurgical and Materials Engg. ,OS,OPEN,Gender-Neutral,28471,38156,2021,1
NIT Jaipur,Metallurgical and Materials Engg. ,OS,EWS,Gender-Neutral,42523,44023,2021,1
NIT Jaipur,Metallurgical and Materials Engg. ,OS,EWS,Female-only ,64490,64490,2021,1
NIT Jaipur,Metallurgical and Materials Engg. ,OS,OBC-NCL,Gender-Neutral,44821,47093,2021,1
NIT Jaipur,Metallurgical and Materials Engg. ,OS,OBC-NCL,Female-only ,75114,78964,2021,1
NIT Jaipur,Metallurgical and Materials Engg. ,OS,ST,Gender-Neutral,208900,208900,2021,1
NIT Jaipur,Metallurgical and Materials Engg. ,OS,ST,Female-only ,253043,253043,2021,1
NIT Bhopal,"Arch.   (5 Years, Bachelor of Arch. )",HS,OPEN,Gender-Neutral,2853,2916,2021,1
NIT Bhopal,"Arch.   (5 Years, Bachelor of Arch. )",HS,OPEN,Female-only ,176,176,2021,1
NIT Bhopal,"Arch.   (5 Years, Bachelor of Arch. )",HS,EWS,Gender-Neutral,3084,3084,2021,1
NIT Bhopal,"Arch.   (5 Years, Bachelor of Arch. )",HS,SC,Gender-Neutral,11004,11004,2021,1
NIT Bhopal,"Arch.   (5 Years, Bachelor of Arch. )",OS,OPEN,Gender-Neutral,868,1030,2021,1
NIT Bhopal,"Arch.   (5 Years, Bachelor of Arch. )",OS,OPEN,Female-only ,813,816,2021,1
NIT Bhopal,"Arch.   (5 Years, Bachelor of Arch. )",OS,EWS,Gender-Neutral,2617,3115,2021,1
NIT Bhopal,"Arch.   (5 Years, Bachelor of Arch. )",OS,OBC-NCL,Gender-Neutral,1724,1724,2021,1
NIT Bhopal,"Arch.   (5 Years, Bachelor of Arch. )",OS,SC,Gender-Neutral,5403,5403,2021,1
NIT Bhopal,"Arch.   (5 Years, Bachelor of Arch. )",OS,ST,Female-only ,5826,5826,2021,1
NIT Bhopal,Chemical Engg. ,HS,OPEN,Gender-Neutral,30813,35067,2021,1
NIT Bhopal,Chemical Engg. ,HS,OPEN,Female-only ,40682,40682,2021,1
NIT Bhopal,Chemical Engg. ,HS,OBC-NCL,Gender-Neutral,45956,45956,2021,1
NIT Bhopal,Chemical Engg. ,HS,ST,Female-only ,227344,227344,2021,1
NIT Bhopal,Chemical Engg. ,OS,OPEN,Gender-Neutral,29803,34273,2021,1
NIT Bhopal,Chemical Engg. ,OS,OPEN,Female-only ,38864,38864,2021,1
NIT Bhopal,Chemical Engg. ,OS,OPEN (PwD),Gender-Neutral,372553,372553,2021,1
NIT Bhopal,Chemical Engg. ,OS,EWS,Gender-Neutral,34419,36999,2021,1
NIT Bhopal,Chemical Engg. ,OS,EWS,Female-only ,51047,51047,2021,1
NIT Bhopal,Chemical Engg. ,OS,OBC-NCL,Gender-Neutral,37225,37225,2021,1
NIT Bhopal,Chemical Engg. ,OS,OBC-NCL,Female-only ,58380,58380,2021,1
NIT Bhopal,Chemical Engg. ,OS,ST,Gender-Neutral,219504,219504,2021,1
NIT Bhopal,Civil Engg. ,HS,OPEN,Gender-Neutral,42702,46565,2021,1
NIT Bhopal,Civil Engg. ,HS,OPEN,Female-only ,48843,54774,2021,1
NIT Bhopal,Civil Engg. ,HS,EWS,Gender-Neutral,46792,55215,2021,1
NIT Bhopal,Civil Engg. ,HS,EWS,Female-only ,60368,60368,2021,1
NIT Bhopal,Civil Engg. ,HS,OBC-NCL,Gender-Neutral,50645,57587,2021,1
NIT Bhopal,Civil Engg. ,HS,OBC-NCL,Female-only ,71492,71492,2021,1
NIT Bhopal,Civil Engg. ,HS,SC,Gender-Neutral,147621,158757,2021,1
NIT Bhopal,Civil Engg. ,OS,OPEN,Gender-Neutral,34320,37770,2021,1
NIT Bhopal,Civil Engg. ,OS,OPEN,Female-only ,50492,52816,2021,1
NIT Bhopal,Civil Engg. ,OS,EWS,Gender-Neutral,40033,41655,2021,1
NIT Bhopal,Civil Engg. ,OS,EWS,Female-only ,56573,56573,2021,1
NIT Bhopal,Civil Engg. ,OS,OBC-NCL,Gender-Neutral,39327,42404,2021,1
NIT Bhopal,Civil Engg. ,OS,OBC-NCL,Female-only ,67907,72786,2021,1
NIT Bhopal,Civil Engg. ,OS,SC,Gender-Neutral,134147,134147,2021,1
NIT Bhopal,Computer Science and Engg. ,HS,OPEN,Gender-Neutral,9588,9588,2021,1
NIT Bhopal,Computer Science and Engg. ,HS,SC,Gender-Neutral,99539,99539,2021,1
NIT Bhopal,Computer Science and Engg. ,OS,OPEN,Gender-Neutral,5381,7485,2021,1
NIT Bhopal,Computer Science and Engg. ,OS,OPEN,Female-only ,9884,11334,2021,1
NIT Bhopal,Computer Science and Engg. ,OS,EWS,Gender-Neutral,8095,8366,2021,1
NIT Bhopal,Computer Science and Engg. ,OS,EWS,Female-only ,15458,15458,2021,1
NIT Bhopal,Computer Science and Engg. ,OS,OBC-NCL,Gender-Neutral,11689,11689,2021,1
NIT Bhopal,Computer Science and Engg. ,OS,SC,Gender-Neutral,54616,54622,2021,1
NIT Bhopal,Electrical Engg. ,HS,OPEN,Gender-Neutral,17396,21530,2021,1
NIT Bhopal,Electrical Engg. ,HS,EWS,Gender-Neutral,24610,26913,2021,1
NIT Bhopal,Electrical Engg. ,HS,SC,Gender-Neutral,127718,127896,2021,1
NIT Bhopal,Electrical Engg. ,OS,OPEN,Gender-Neutral,18772,20664,2021,1
NIT Bhopal,Electrical Engg. ,OS,OPEN,Female-only ,28585,29105,2021,1
NIT Bhopal,Electrical Engg. ,OS,EWS,Gender-Neutral,21131,22551,2021,1
NIT Bhopal,Electrical Engg. ,OS,EWS,Female-only ,39110,39110,2021,1
